https://twitter.com/UChicagoCollege,UChicagoCollege,479666165,UChicago College,https://pbs.twimg.com/profile_images/466316608638435328/j-C7M0hH_normal.png,https://pbs.twimg.com/profile_banners/479666165/1562609492,Showcasing the wit and creativity of undergraduate students at #UChicago. See who we are at https://t.co/NSdvlKmlBn,"Hyde Park, Chicago",Tue Jan 31 16:46:30 +0000 2012,6105,432,5970,https://twitter.com/Princeton,2020-05-02T06:59:28.409Z,http://t.co/0IAG7N4Jyr,
https://twitter.com/martin_salvucci,martin_salvucci,972921875327344640,Martin J. Salvucci,https://pbs.twimg.com/profile_images/1002092902955143168/GwSusq9m_normal.jpg,https://pbs.twimg.com/profile_banners/972921875327344640/1527548277,"@UChicago, AB '10, AM '11; @StanfordLaw, JD '18","Denver, CO",Sun Mar 11 19:47:05 +0000 2018,178,284,11,https://twitter.com/Princeton,2020-05-02T07:14:28.356Z,,
https://twitter.com/omerwasim_,omerwasim_,863733622746042369,Omer Wasim,https://pbs.twimg.com/profile_images/1014574607192297474/Gw_VyDDZ_normal.jpg,,MSc Student in Theoretical Computer Science @uvic. Previously at @HKUniversity and @UChicagoCollege.,"Victoria, British Columbia",Sun May 14 12:31:57 +0000 2017,20,254,27,https://twitter.com/Princeton,2020-05-02T08:00:19.333Z,https://t.co/OBDcZiul2n,
https://twitter.com/acozzubo,acozzubo,912409118094262274,Angelo Cozzubo,https://pbs.twimg.com/profile_images/1241160844664242176/up0KjKG-_normal.jpg,https://pbs.twimg.com/profile_banners/912409118094262274/1584750970,Computational Analysis and Public Policy @UChicagoCAPP | Economist from @PUCP | Applied Microeconomics and Data Science | 🇵🇪🇧🇷,"Chicago, IL | Lima, Peru",Mon Sep 25 20:11:00 +0000 2017,272,911,63,https://twitter.com/Princeton,2020-05-02T08:00:23.836Z,https://t.co/3aoyalODP8,
https://twitter.com/univ2156,univ2156,243723458,Nadine Moeller,https://pbs.twimg.com/profile_images/1230950496170541062/MdHqzjqf_normal.jpg,https://pbs.twimg.com/profile_banners/243723458/1408041930,"Archaeologist at the @orientalinst UChicago. Research on urban society in ancient Egypt, excavations at #telledfu, now #CoronavirusLockdown in France #stayhome",Chicago,Thu Jan 27 17:35:35 +0000 2011,1702,868,1969,https://twitter.com/Princeton,2020-05-02T08:29:39.273Z,https://t.co/dnSBRQwTGH,
https://twitter.com/UChicagoPSD,UChicagoPSD,2932236063,UChiPhysicalSciences,https://pbs.twimg.com/profile_images/1022938919590084610/lT_sM-Pq_normal.jpg,https://pbs.twimg.com/profile_banners/2932236063/1440535899,"Official tweets from #UChicago's Physical Sciences Division. News, events, and updates for students, faculty, staff, alumni, and friends.","Chicago, Illinois",Fri Dec 19 16:51:38 +0000 2014,1041,873,2245,https://twitter.com/Princeton,2020-05-02T08:29:44.078Z,http://t.co/amrNiH1sRB,
https://twitter.com/hhhalaah,hhhalaah,759915538906685442,hala,https://pbs.twimg.com/profile_images/1246984431216328705/j6201KuG_normal.jpg,https://pbs.twimg.com/profile_banners/759915538906685442/1584140252,bdhs ‘20 ~ uchicago ‘24 //  🇸🇴🇮🇳 // she/her,,Mon Aug 01 00:55:57 +0000 2016,154,679,11708,https://twitter.com/Princeton,2020-05-02T09:14:24.201Z,,
https://twitter.com/alhaddad_j,alhaddad_j,1621222644,John Al-Haddad,https://pbs.twimg.com/profile_images/1099681454139805696/la8Pii-n_normal.jpg,https://pbs.twimg.com/profile_banners/1621222644/1488685083,@UChicago '19 | @UVA '16 | Obsessed with Middle Eastern history and culture,"Washington, DC",Thu Jul 25 20:44:00 +0000 2013,63,202,128,https://twitter.com/Princeton,2020-05-02T09:14:50.830Z,,
https://twitter.com/UChiResearch,UChiResearch,224292251,UChicago Research,https://pbs.twimg.com/profile_images/1349229690/uoc_avatar_FINAL_normal.jpg,https://pbs.twimg.com/profile_banners/224292251/1499958715,University of Chicago researchers investigate the most important problems of our times and make discoveries of lasting impact.,University of Chicago,Wed Dec 08 16:49:21 +0000 2010,3958,898,1909,https://twitter.com/Princeton,2020-05-02T09:14:52.231Z,http://t.co/RC92RaD3jm,
https://twitter.com/MeghanWilson,MeghanWilson,466049766,Meghan E. Wilson,https://pbs.twimg.com/profile_images/433475432017448961/GnICWNul_normal.jpeg,https://pbs.twimg.com/profile_banners/466049766/1587337032,Political Scientist | Postdoc @UChicago | Scholar Advocate | Spelman Woman | Most importantly a Christian | RTs aren't endorsements,❤️ is in Detroit 🤯 is in Chi,Tue Jan 17 00:50:56 +0000 2012,1245,2788,4667,https://twitter.com/Princeton,2020-05-02T09:15:06.149Z,https://t.co/i22Ogfnq62,
https://twitter.com/born_sage,born_sage,787065979905769472,Sage Hunter Bornstein,https://pbs.twimg.com/profile_images/1172378117693771776/ugd_-rYX_normal.jpg,https://pbs.twimg.com/profile_banners/787065979905769472/1587502626,Reed | UChicago | Columbia | LSE | Kenyon | HFA alum,"New York, NY",Fri Oct 14 23:02:07 +0000 2016,75,4005,507,https://twitter.com/Princeton,2020-05-02T09:30:07.492Z,https://t.co/w0l9PUiVEk,
https://twitter.com/ChicagoEconSoc,ChicagoEconSoc,2646422491,Chicago Econ Society,https://pbs.twimg.com/profile_images/795126615005102080/ztxmNxP7_normal.jpg,https://pbs.twimg.com/profile_banners/2646422491/1405376118,Global @UChicago alumni association promoting the exchange of ideas and discussion of economic issues in the rich tradition of University of Chicago Economics.,,Mon Jul 14 21:53:37 +0000 2014,599,2069,390,https://twitter.com/Princeton,2020-05-02T09:44:57.764Z,,
https://twitter.com/careyactual,careyactual,873806988,Chris Carey,https://pbs.twimg.com/profile_images/784058845563723776/MTHF9YW5_normal.jpg,https://pbs.twimg.com/profile_banners/873806988/1475768512,Emergency Management | National Security | @MscTRM_UChicago & @AU_SIS Alum | @29thCAB #OIR | @101stAASLTDIV #OEF | #emgtwitter,,Thu Oct 11 15:23:59 +0000 2012,149,988,499,https://twitter.com/Princeton,2020-05-02T09:45:35.611Z,https://t.co/z3f2Mq3FXh,
